POPGROUP.id,POPGROUP.display-label,GEO.id,GEO.id2,GEO.display-label,VD02,VD03,VD04,VD05
1,Total population,0500000US12057,12057,"Hillsborough County, Florida",23586,27414,20228,7186
1,Total population,0500000US12059,12059,"Holmes County, Florida",17660,21660,14109,7551
1,Total population,0500000US12061,12061,"Indian River County, Florida",20383,24252,16761,7491
1,Total population,0500000US12063,12063,"Jackson County, Florida",19297,22384,16381,6003
1,Total population,0500000US12065,12065,"Jefferson County, Florida",20393,21496,18990,2506
1,Total population,0500000US12067,12067,"Lafayette County, Florida",20096,21953,15938,6015
1,Total population,0500000US12069,12069,"Lake County, Florida",21357,26189,16972,9217
1,Total population,0500000US12071,12071,"Lee County, Florida",21720,25869,18332,7537
1,Total population,0500000US12073,12073,"Leon County, Florida",20591,24047,17282,6765
1,Total population,0500000US12075,12075,"Levy County, Florida",18138,21974,14894,7080
1,Total population,0500000US12077,12077,"Liberty County, Florida",20317,21155,18038,3117
1,Total population,0500000US12079,12079,"Madison County, Florida",17911,20918,15912,5006
1,Total population,0500000US12081,12081,"Manatee County, Florida",22083,26250,19096,7154
1,Total population,0500000US12083,12083,"Marion County, Florida",19207,22974,15521,7453
1,Total population,0500000US12085,12085,"Martin County, Florida",23309,27700,19509,8191
1,Total population,0500000US12086,12086,"Miami-Dade County, Florida",20607,22893,17487,5406
1,Total population,0500000US12087,12087,"Monroe County, Florida",24306,27214,20648,6566
1,Total population,0500000US12089,12089,"Nassau County, Florida",25058,31675,18046,13629
1,Total population,0500000US12091,12091,"Okaloosa County, Florida",21169,26335,15701,10634
1,Total population,0500000US12093,12093,"Okeechobee County, Florida",17857,21372,14644,6728
1,Total population,0500000US12095,12095,"Orange County, Florida",22145,26288,18859,7429
1,Total population,0500000US12097,12097,"Osceola County, Florida",20635,24299,17113,7186
1,Total population,0500000US12099,12099,"Palm Beach County, Florida",25405,30081,21050,9031
1,Total population,0500000US12101,12101,"Pasco County, Florida",20957,25293,17149,8144
1,Total population,0500000US12103,12103,"Pinellas County, Florida",23062,26834,20366,6468
1,Total population,0500000US12105,12105,"Polk County, Florida",21026,25894,16989,8905
1,Total population,0500000US12107,12107,"Putnam County, Florida",18927,23862,15113,8749
1,Total population,0500000US12109,12109,"St. Johns County, Florida",25531,31652,20092,11560
1,Total population,0500000US12111,12111,"St. Lucie County, Florida",20513,24822,16731,8091
1,Total population,0500000US12113,12113,"Santa Rosa County, Florida",22011,29216,15399,13817
1,Total population,0500000US12115,12115,"Sarasota County, Florida",22125,26400,18731,7669
1,Total population,0500000US12117,12117,"Seminole County, Florida",26235,31798,21321,10477
1,Total population,0500000US12119,12119,"Sumter County, Florida",17557,21499,14000,7499
1,Total population,0500000US12121,12121,"Suwannee County, Florida",18496,21770,15285,6485
1,Total population,0500000US12123,12123,"Taylor County, Florida",18470,25046,12870,12176
1,Total population,0500000US12125,12125,"Union County, Florida",20753,22590,18173,4417
1,Total population,0500000US12127,12127,"Volusia County, Florida",20024,24097,16304,7793
1,Total population,0500000US12129,12129,"Wakulla County, Florida",23020,26674,19429,7245
1,Total population,0500000US12131,12131,"Walton County, Florida",19080,22334,15432,6902
1,Total population,0500000US12133,12133,"Washington County, Florida",17508,22365,13972,8393
1,Total population,0500000US13001,13001,"Appling County, Georgia",18760,24345,13905,10440
1,Total population,0500000US13003,13003,"Atkinson County, Georgia",17984,21793,14032,7761
1,Total population,0500000US13005,13005,"Bacon County, Georgia",18025,22932,13438,9494
1,Total population,0500000US13007,13007,"Baker County, Georgia",16769,21354,13535,7819
1,Total population,0500000US13009,13009,"Baldwin County, Georgia",20057,23174,16799,6375
1,Total population,0500000US13011,13011,"Banks County, Georgia",21724,26494,17544,8950
1,Total population,0500000US13013,13013,"Barrow County, Georgia",24951,31036,18902,12134
1,Total population,0500000US13015,13015,"Bartow County, Georgia",24478,30472,19162,11310
1,Total population,0500000US13017,13017,"Ben Hill County, Georgia",17901,23360,13636,9724
1,Total population,0500000US13019,13019,"Berrien County, Georgia",19305,22321,15607,6714
1,Total population,0500000US13021,13021,"Bibb County, Georgia",21774,27201,17576,9625
1,Total population,0500000US13023,13023,"Bleckley County, Georgia",21050,26245,16305,9940
1,Total population,0500000US13025,13025,"Brantley County, Georgia",20764,25868,15042,10826
1,Total population,0500000US13027,13027,"Brooks County, Georgia",17182,21914,13758,8156
1,Total population,0500000US13029,13029,"Bryan County, Georgia",26774,34375,18937,15438
1,Total population,0500000US13031,13031,"Bulloch County, Georgia",15104,19831,11269,8562
1,Total population,0500000US13033,13033,"Burke County, Georgia",18450,23587,15118,8469
1,Total population,0500000US13035,13035,"Butts County, Georgia",21738,26418,17378,9040
1,Total population,0500000US13037,13037,"Calhoun County, Georgia",15546,18185,13612,4573
1,Total population,0500000US13039,13039,"Camden County, Georgia",22336,27871,16170,11701
1,Total population,0500000US13043,13043,"Candler County, Georgia",16964,21143,14052,7091
1,Total population,0500000US13045,13045,"Carroll County, Georgia",21345,27454,15926,11528
1,Total population,0500000US13047,13047,"Catoosa County, Georgia",22733,27378,19646,7732
1,Total population,0500000US13049,13049,"Charlton County, Georgia",18470,22083,13564,8519
1,Total population,0500000US13051,13051,"Chatham County, Georgia",21578,26779,17162,9617
1,Total population,0500000US13053,13053,"Chattahoochee County, Georgia",17233,18213,14423,3790
1,Total population,0500000US13055,13055,"Chattooga County, Georgia",20679,23127,17593,5534
1,Total population,0500000US13057,13057,"Cherokee County, Georgia",30356,38928,22189,16739
1,Total population,0500000US13059,13059,"Clarke County, Georgia",12679,15820,10781,5039
1,Total population,0500000US13061,13061,"Clay County, Georgia",15833,21053,12474,8579
1,Total population,0500000US13063,13063,"Clayton County, Georgia",24486,27678,21380,6298
1,Total population,0500000US13065,13065,"Clinch County, Georgia",18528,22978,14872,8106
1,Total population,0500000US13067,13067,"Cobb County, Georgia",30912,36986,25732,11254
1,Total population,0500000US13069,13069,"Coffee County, Georgia",19185,22549,15746,6803
1,Total population,0500000US13071,13071,"Colquitt County, Georgia",17884,21162,14825,6337
1,Total population,0500000US13073,13073,"Columbia County, Georgia",28237,38169,20081,18088
1,Total population,0500000US13075,13075,"Cook County, Georgia",18135,22346,12928,9418
1,Total population,0500000US13077,13077,"Coweta County, Georgia",27685,36322,20963,15359
1,Total population,0500000US13079,13079,"Crawford County, Georgia",22144,27955,17193,10762
1,Total population,0500000US13081,13081,"Crisp County, Georgia",18329,23694,13602,10092
1,Total population,0500000US13083,13083,"Dade County, Georgia",20651,26607,13787,12820
1,Total population,0500000US13085,13085,"Dawson County, Georgia",25146,31578,19471,12107
1,Total population,0500000US13087,13087,"Decatur County, Georgia",19093,22216,15698,6518
1,Total population,0500000US13089,13089,"DeKalb County, Georgia",26435,28264,24974,3290
1,Total population,0500000US13091,13091,"Dodge County, Georgia",19363,22304,16303,6001
1,Total population,0500000US13093,13093,"Dooly County, Georgia",18337,21565,15467,6098
1,Total population,0500000US13095,13095,"Dougherty County, Georgia",19271,23895,15639,8256
1,Total population,0500000US13097,13097,"Douglas County, Georgia",27131,33415,21416,11999
1,Total population,0500000US13099,13099,"Early County, Georgia",16937,22289,13425,8864
1,Total population,0500000US13101,13101,"Echols County, Georgia",16560,21573,13974,7599
1,Total population,0500000US13103,13103,"Effingham County, Georgia",25986,35704,16643,19061
1,Total population,0500000US13105,13105,"Elbert County, Georgia",19146,23544,14868,8676
1,Total population,0500000US13107,13107,"Emanuel County, Georgia",17183,21584,13430,8154
1,Total population,0500000US13109,13109,"Evans County, Georgia",15713,21586,12215,9371
1,Total population,0500000US13111,13111,"Fannin County, Georgia",19307,22431,15346,7085
1,Total population,0500000US13113,13113,"Fayette County, Georgia",35145,47933,24409,23524
1,Total population,0500000US13115,13115,"Floyd County, Georgia",20912,25949,16319,9630
1,Total population,0500000US13117,13117,"Forsyth County, Georgia",32028,42167,24353,17814
1,Total population,0500000US13119,13119,"Franklin County, Georgia",20283,25684,15303,10381
1,Total population,0500000US13121,13121,"Fulton County, Georgia",27150,31819,22992,8827
1,Total population,0500000US13123,13123,"Gilmer County, Georgia",20746,25478,15995,9483
1,Total population,0500000US13125,13125,"Glascock County, Georgia",21480,28031,13571,14460
1,Total population,0500000US13127,13127,"Glynn County, Georgia",21856,28258,17153,11105
1,Total population,0500000US13129,13129,"Gordon County, Georgia",21785,25865,17352,8513
1,Total population,0500000US13131,13131,"Grady County, Georgia",17498,21628,13865,7763
1,Total population,0500000US13133,13133,"Greene County, Georgia",19121,23421,14836,8585
1,Total population,0500000US13135,13135,"Gwinnett County, Georgia",30295,36403,24903,11500
1,Total population,0500000US13137,13137,"Habersham County, Georgia",21138,24745,16890,7855
1,Total population,0500000US13139,13139,"Hall County, Georgia",22318,27038,18370,8668
1,Total population,0500000US13141,13141,"Hancock County, Georgia",15985,19398,13945,5453
1,Total population,0500000US13143,13143,"Haralson County, Georgia",21089,27707,15847,11860
1,Total population,0500000US13145,13145,"Harris County, Georgia",26230,31523,21496,10027
1,Total population,0500000US13147,13147,"Hart County, Georgia",20334,25534,16050,9484
1,Total population,0500000US13149,13149,"Heard County, Georgia",23088,27386,17120,10266
1,Total population,0500000US13151,13151,"Henry County, Georgia",30334,37485,23030,14455
1,Total population,0500000US13153,13153,"Houston County, Georgia",24236,30446,18222,12224
1,Total population,0500000US13155,13155,"Irwin County, Georgia",20069,25083,16181,8902
1,Total population,0500000US13157,13157,"Jackson County, Georgia",22526,29127,16783,12344
1,Total population,0500000US13159,13159,"Jasper County, Georgia",21757,27803,16204,11599
1,Total population,0500000US13161,13161,"Jeff Davis County, Georgia",19399,23434,13551,9883
1,Total population,0500000US13163,13163,"Jefferson County, Georgia",17924,23480,13643,9837
1,Total population,0500000US13165,13165,"Jenkins County, Georgia",18430,23431,13653,9778
1,Total population,0500000US13167,13167,"Johnson County, Georgia",19100,25338,14393,10945
1,Total population,0500000US13169,13169,"Jones County, Georgia",25648,30918,20606,10312
1,Total population,0500000US13171,13171,"Lamar County, Georgia",20721,25734,16303,9431
1,Total population,0500000US13173,13173,"Lanier County, Georgia",20055,23196,15581,7615
1,Total population,0500000US13175,13175,"Laurens County, Georgia",20475,24786,16234,8552
1,Total population,0500000US13177,13177,"Lee County, Georgia",25348,32421,19439,12982
1,Total population,0500000US13179,13179,"Liberty County, Georgia",19345,22168,13930,8238
1,Total population,0500000US13181,13181,"Lincoln County, Georgia",20594,25027,15887,9140
1,Total population,0500000US13183,13183,"Long County, Georgia",18863,23588,12506,11082
1,Total population,0500000US13185,13185,"Lowndes County, Georgia",18952,23902,13721,10181
1,Total population,0500000US13187,13187,"Lumpkin County, Georgia",20349,26097,14640,11457
1,Total population,0500000US13189,13189,"McDuffie County, Georgia",20758,26481,15125,11356
1,Total population,0500000US13191,13191,"McIntosh County, Georgia",17199,21559,13668,7891
1,Total population,0500000US13193,13193,"Macon County, Georgia",17644,21674,13547,8127
1,Total population,0500000US13195,13195,"Madison County, Georgia",22671,27221,18043,9178
1,Total population,0500000US13197,13197,"Marion County, Georgia",19703,23382,16378,7004
1,Total population,0500000US13199,13199,"Meriwether County, Georgia",20289,23519,16661,6858
1,Total population,0500000US13201,13201,"Miller County, Georgia",17336,22070,14228,7842
1,Total population,0500000US13205,13205,"Mitchell County, Georgia",17701,21094,15315,5779
1,Total population,0500000US13207,13207,"Monroe County, Georgia",22060,29354,16568,12786
1,Total population,0500000US13209,13209,"Montgomery County, Georgia",17965,21532,13783,7749
1,Total population,0500000US13211,13211,"Morgan County, Georgia",21885,29536,16295,13241
1,Total population,0500000US13213,13213,"Murray County, Georgia",22386,26627,19351,7276
1,Total population,0500000US13215,13215,"Muscogee County, Georgia",20717,24431,16881,7550
1,Total population,0500000US13217,13217,"Newton County, Georgia",25718,31405,19770,11635
1,Total population,0500000US13219,13219,"Oconee County, Georgia",26417,33703,20991,12712
1,Total population,0500000US13221,13221,"Oglethorpe County, Georgia",22061,27433,17391,10042
1,Total population,0500000US13223,13223,"Paulding County, Georgia",28094,35280,21252,14028
